21-30 years old,Female,North-East,Technology,,"$20,001 - $44,999",Diploma,Debit Card,,"DBS/POSB,OCBC",,Yes,Daily,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries,Health & Beauty Products,Bubble Tea / Beverages",,"Pastamania, genki sushi, toast box",70,< 1 week ago,"Kfc, kopidiam, food republic ",70,< 3 days ago,"fairprice, giant, sheng shiong",100,< 3 days ago,,,,,,,,,,,,,,,,"guadian, watson, gnc",100,< 1 week ago,,,,,,,,,,"koi, boost, coffeebean ",50,< 3 days ago,,,,,,,,,,,,
21-30 years old,Male,North,Engineering,,"< $20,000",Diploma,Credit Card,,DBS/POSB,,Yes,Weekly,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries,Clothing,Bubble Tea / Beverages",,"Tanjong beach club, Aston, Overseasy ",$35,< 3 days ago,Nil,Nil,> a month,"Ntuc, giant, mama shop",$20,< 2 weeks ago,,,,,,,,,,Adidas,$120,> a month,,,,,,,,,,,,,,,,"Gong cha, liho",$6,> a month,,,,,,,,,,,,
< 20 years old,Male,North,Engineering,,I am a Student,A Levels,Debit Card,,DBS/POSB,,Yes,4-6 times per week,"Restaurant (Includes Takeaways),Groceries,Sports / Outdoor Equipment,Clothing,Health & Beauty Products",,I dont know,100,< 1 week ago,,,,Giant cold fairprice,200,I visited a groceries store today,,,,,,,Decathlon and online,100,< 1 week ago,Online websites stockx,100,< a month ago,,,,Guardian watson all,30,> a month,,,,,,,,,,,,,,,,,,,,,,,,
> 50 years old,Male,North,Others (Please Specify),Construction,"$60,000 - $89,999",Diploma,Cash,,DBS/POSB,,Yes,2-3 times per week,"Fast Food / Food Court (Includes Takeaways),Groceries,Books,Household Products,Gardening Products",,,,,Woodlands,300,< 3 days ago,Ntuc,200,< 3 days ago,,,,Popular,50,< a month ago,,,,,,,,,,,,,,,,Ikea,100,< 2 weeks ago,,,,,,,,,,,,,Pioneer,40,< 2 weeks ago ,,,
21-30 years old,Male,North-East,Tourism/Hospitality,,"$20,001 - $44,999",Diploma,Credit Card,,DBS/POSB,,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Electronic Product,Clothing,Jewelry / Watches,Bubble Tea / Beverages",,mac kfc burger king,$200,I visited a restaurant today,,,,,,,apple samsung huawei,$500,< 1 week ago,,,,,,,h&m cotton on uniqlo,$200,< 3 days ago,,,,,,,nil,nil,> a month,,,,,,,"liho, koi ",$50,< 3 days ago,,,,,,,,,,,,
21-30 years old,Female,North-East,Others (Please Specify),Events,I am a Student,Diploma,"Cash,NETS Card",,"DBS/POSB,OCBC",,Yes,Around 2-3 times a month,"Fast Food / Food Court (Includes Takeaways),Groceries,Health & Beauty Products,Household Products,Bubble Tea / Beverages",,,,,"koufu, kopitiam, subway",$15,< 2 weeks ago,"Giant, NTUC, Angmo supermarket",$20,< 1 week ago,,,,,,,,,,,,,,,,venus,$15,< a month ago,,,,Daiso,$20,< 2 weeks ago,,,,"Koi, partea, gongcha",$10,< 2 weeks ago,,,,,,,,,,,,
21-30 years old,Male,Central/South,Technology,,"< $20,000",A Levels,Cash,,"DBS/POSB,Others (Please Specify)",standard chartered,Yes,Weekly,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries,Clothing,Health & Beauty Products",,"biap, mala , genki",50,< a month ago,"macdonalds, bishan food court , kfc",200,I visited a fast food / food court today,"shengshiong, ntuc, cold storage",100,< 2 weeks ago,,,,,,,,,,"ASOS, endclothing, adidas",120,> a month,,,,"GNC, the ordinary, blackmores",40,< a month ago,,,,,,,,,,,,,,,,,,,,,,,,
> 50 years old,Female,North-East,Others (Please Specify),Travel,"$60,000 - $89,999",Diploma,Credit Card,,"Citibank,DBS/POSB,HSBC,American Express",,Yes,Monthly,"Restaurant (Includes Takeaways),Groceries,Clothing,Health & Beauty Products,Household Products",,"Monster curry, jap ramen restaurants",Sgd100,< 1 week ago,,,,"Ntuc, Giant, sheng song",Sgd109,< 2 weeks ago,,,,,,,,,,Uniqlo,Sgd30,> a month,,,,"Watsons, guardians",Sgd20,> a month,,,,"Hooga, ntuc, ikea",Sgd20,< 2 weeks ago,,,,,,,,,,,,,,,,,,
> 50 years old,Male,North-East,Others (Please Specify),Consulting,"> $120,000",Diploma,"Cash,Credit Card",,"Citibank,DBS/POSB,OCBC,HSBC,American Express",,Yes,Daily,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries,Electronic Product,Household Products",,"Nagi ramen, Qiji, Food republic",$500,< 1 week ago,"Mcdonald, food republic, Old Chang Kee",$100,< 1 week ago,"Fairprice, Giant, Sheng Shiong",$500,< 1 week ago,"Lazada, Shopee, Challenger","$1,000",< 3 days ago,,,,,,,,,,,,,,,,,,,"Lazada, Shopee, Harvey Norman",$200,< a month ago,,,,,,,,,,,,,,,,,,
21-30 years old,Female,North-East,Finance,,"$20,001 - $44,999",University Degree,Debit Card,,OCBC,,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Electronic Product,Clothing,Health & Beauty Products",,Nil,$50+,< a month ago,"Kopitiam, mcd, kfc",50+,< a month ago,,,,"Courts, idk",Nil,> a month,,,,,,,"H&m, yishion, cotton on",Nil,> a month,,,,"Sephora, etude house",Nil,> a month,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Female,West,Others (Please Specify),Social Sciences,I am a Student,A Levels,"Debit Card,NETS Card",,DBS/POSB,,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries,Clothing,Health & Beauty Products",,"Hot Tomato, Coco Ichiban, Monster Curry",$20,< a month ago,"Koufu, Fine Foods, Kopitiam",$5,< 3 days ago,"Sheng Shiong, GIant, Fairprice",$10-$20,< 1 week ago,,,,,,,,,,"Shopee, Lovet, Tinsel Rack",$40,< a month ago,,,,"Guardian, Innisfree, Watsons",$30,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,
> 50 years old,Male,Central/South,Business/HR,,"$45,000 - $59,999",Masters Degree,Cash,,OCBC,,Yes,4-6 times per week,"Fast Food / Food Court (Includes Takeaways),Groceries,Books,Furniture,Bubble Tea / Beverages",,,,,"nex shopping mall, 18 Tai Seng and J8",$100,< 2 weeks ago,"Ntuc, cold storage and giant",$100,< 3 days ago,,,,"popular bookstore, amazon and sks bookstore ",$70,< a month ago,,,,,,,,,,,,,,,,,,,"lazarda, qoo10 and vhive",$120,> a month,"Ntuc, cold storage and giant ",$10,> a month,,,,,,,,,,,,
21-30 years old,Male,North-East,Technology,,"< $20,000",A Levels,Debit Card,,DBS/POSB,,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries,Electronic Product,Clothing",,"Isteaks, Keisuke, astons",300,I visited a restaurant today,"Mcdonalds, burger king, kfc",50,I visited a fast food / food court today,"Cold storage, fairprice",100,< 3 days ago,"Challenger, courts, applw",0,< a month ago,,,,,,,"Nike, cotton on, h&m",100,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Female,West,Others (Please Specify),Humanities,I am a Student,University Degree,"Cash,Credit Card,Debit Card,NETS Card",,DBS/POSB,,Yes,Daily,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Clothing,Jewelry / Watches,Bubble Tea / Beverages",,"Hot Tomato, Saizeriya, Jiak",$200,< 3 days ago,"Mcdonalds, 4fingers, KFC",$70,< 1 week ago,,,,,,,,,,,,,"Temt, ShopSassyDream, Hercoeurstory",$250,> a month,,,,,,,NIL,$0,> a month,,,,,,,"Liho, Koi, Xin Fu Tang",$40,> a month,,,,,,,,,,,,
21-30 years old,Female,West,Others (Please Specify),Law,I am a Student,A Levels,"Credit Card,Debit Card",,"OCBC,American Express,Others (Please Specify)",Standard Chartered,Yes,Daily,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Electronic Product,Books,Bubble Tea / Beverages",,"Tori-Q, Guzman Y Gomez, Maki-san",$400,I visited a restaurant today,"Mcdonalds, KFC, Wingstop",$200,< 1 week ago,,,,"Challenger, Apple, Razer",50,< 2 weeks ago,"Kinokuniya, The Book Depository, Popular",50,< a month ago,,,,,,,,,,,,,,,,,,,,,,"Xingfu tang, Tiger sugar, Gongcha",20,< 2 weeks ago,,,,,,,,,,,,
21-30 years old,Male,West,Technology,,I am a Student,A Levels,Cash,,"DBS/POSB,OCBC",,Yes,Weekly,"Restaurant (Includes Takeaways),Groceries,Electronic Product,Sports / Outdoor Equipment,Clothing",,Saizeriya; Shi Li Fang; Mcdonalds,12,> a month,,,,NTUC; Minimart; Cold storage,40,< 1 week ago,Challenger; Lazada;Shopee,20,< 2 weeks ago,,,,Decathlon; Adidas; Nike,20,> a month,Uniqlo; Vans; H&M,20,> a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
< 20 years old,Female,North-East,Technology,,"< $20,000",A Levels,Credit Card,,"Citibank,DBS/POSB,American Express,Others (Please Specify)",Standard Chartered,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Bubble Tea / Beverages,Others (Please Specify)",Transportation,"Japanese ramen restaurants, mala, hotpot (HDL)",60,< 1 week ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R&B, gongcha, koi",7,< 1 week ago,,,,,,,,,,Mrt stations,40,I visited the store today
31-40 years old,Female,North-East,Services,,"> $120,000",University Degree,Credit Card,,"Citibank,DBS/POSB,HSBC,American Express",,Yes,Daily,"Restaurant (Includes Takeaways),Groceries,Health & Beauty Products,Household Products,Toys",,"Tung lok, ma maison",700,< 3 days ago,,,,"Ntuc, cold storage",1000,I visited a groceries store today,,,,,,,,,,,,,,,,Online ,300,< 3 days ago,,,,Online ,300,< 1 week ago,,,,,,,,,,Online ,300,< 3 days ago,,,,,,
> 50 years old,Female,Central/South,Finance,,"$45,000 - $59,999",Diploma,Credit Card,,Others (Please Specify),Standard Chartered Bank ,Yes,Daily,"Groceries,Clothing,Health & Beauty Products,Jewelry / Watches,Household Products",,,,,,,,"NTUC, Giant,",200,< 3 days ago,,,,,,,,,,Causeway Point,$200,< a month ago,,,,"Clinique, yu ren seng, metro",When got offer. ,< a month ago,"Poh Heng, online ",When got offer and need it,< a month ago,"Giant, NTUC",$200 to $300,< 3 days ago,,,,,,,,,,,,,,,,,,
21-30 years old,Male,Central/South,Technology,,"< $20,000",A Levels,Debit Card,,DBS/POSB,,Yes,Daily,"Restaurant (Includes Takeaways),Electronic Product,Clothing",,"Genki, Ding Tai Fung, ichiban boshi",100,< 1 week ago,,,,,,,"Oneplus, Samsung, Logitech",50,< 1 week ago,,,,,,,"Taobao, Zalora, Asos",40,< 2 weeks ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Male,East,Finance,,I am a Student,A Levels,"Cash,Debit Card",,DBS/POSB,,Yes,Weekly,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Bubble Tea / Beverages",,"Monster curry , 4 fingers, makisan",300,< 2 weeks ago,Kopitiam ,209,< a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liho ,30,> a month,,,,,,,,,,,,
> 50 years old,Male,East,Technology,,"> $120,000",A Levels,Credit Card,,"Citibank,American Express",,Yes,4-6 times per week,"Restaurant (Includes Takeaways),Groceries,Clothing",,Cherry blosom,300,> a month,,,,Giant,100,> a month,,,,,,,,,,Brunello,2000,> a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
> 50 years old,Female,North,Tourism/Hospitality,,"> $120,000",Masters Degree,"Cash,Credit Card,NETS Card",,"DBS/POSB,OCBC,HSBC,American Express",,Yes,4-6 times per week,"Groceries,Clothing,Health & Beauty Products,Household Products,Gardening Products",,,,,,,,"Cold Storage,NTUC, Giant",Around 500,I visited a groceries store today,,,,,,,,,,"Takashimaya, Vivo and paragon",$500,< a month ago,,,,"Guardian, Watson’s, GNC",SGD250,< 2 weeks ago,,,,"Giant, NTUC, prime ",SGD400,< 3 days ago,,,,,,,,,,,,,"Fertiliser, potting soil, tools",SGd100,< a month ago,,,
41-50 years old,Female,East,Tourism/Hospitality,,"$20,001 - $44,999",Diploma,Credit Card,,"DBS/POSB,Others (Please Specify)",UOB,Yes,2-3 times per week,"Groceries,Health & Beauty Products,Household Products",,,,,,,,NTUC/ ShenShiong/ Ustars,1200,< 3 days ago,,,,,,,,,,,,,,,,Watson ,30 to 40,< a month ago,,,,Ntuc,20,< a month ago,,,,,,,,,,,,,,,,,,
> 50 years old,Female,North,Business/HR,,"$20,001 - $44,999",Diploma,NETS Card,,OCBC,,Yes,Around 2-3 times a month,"Fast Food / Food Court (Includes Takeaways),Groceries,Household Products",,,,,"McDonald,  kopitiam, ",$50,< a month ago,"Fair price, giant",$200,< 1 week ago,,,,,,,,,,,,,,,,,,,,,,"Fair price, giant ",$100,< 1 week ago,,,,,,,,,,,,,,,,,,
21-30 years old,Male,North,Engineering,,I am a Student,A Levels,Credit Card,,Others (Please Specify),UOB,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Clothing",,"Hai Di Lao, Beauty Pot, Astons",100-200,< 1 week ago,"Kopitiam, Koufu, Foodrepublic ",50,< 3 days ago,,,,,,,,,,,,,"Uniqlo, H&M, Bershka ",100,< 2 weeks ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
> 50 years old,Male,North-East,Others (Please Specify),Security ,"$20,001 - $44,999",Primary School,NETS Card,,DBS/POSB,,Yes,Monthly,"Fast Food / Food Court (Includes Takeaways),Household Products,Magazine / Newspapers",,,,,"McDonald’s, kfc, Food Republic",$100,> a month,,,,,,,,,,,,,,,,,,,,,,,,,Ntuc,$300,< 1 week ago,,,,,,,"Buzz, Econ min art, ntuc",$38,I visited a magazine/newspapers store today,,,,,,,,,
> 50 years old,Male,North-East,Others (Please Specify),Real Estate and Fengshui,"$45,000 - $59,999",Diploma,Cash,,"DBS/POSB,Others (Please Specify)","UOB, Maybank",Yes,Monthly,"Fast Food / Food Court (Includes Takeaways),Groceries,Books,Clothing,Household Products",,,,,"Hawker Centre, McDonald, Coffee Shop",$200,> a month,"NTUC, Giant, Value shop",0,> a month,,,,"Popular, Art friend, value shop",0,> a month,,,,Online platform ,$50,> a month,,,,,,,,,,"Giant, NTUC, Daiso ",$100,> a month,,,,,,,,,,,,,,,,,,
21-30 years old,Female,North,Others (Please Specify),Media,"$60,000 - $89,999",Masters Degree,Credit Card,,"DBS/POSB,OCBC,Others (Please Specify)",UOB,Yes,4-6 times per week,"Groceries,Electronic Product,Household Products",,,,,,,,"NTUC, Cold Storage, Redmart",$200,< 2 weeks ago,"amazon, lazada, qoo10",$50,< a month ago,,,,,,,,,,,,,,,,,,,"lazada, redmart, qoo10",$100,> a month,,,,,,,,,,,,,,,,,,
> 50 years old,Male,West,Others (Please Specify),Oil and gas,"> $120,000",University Degree,"Cash,Credit Card",,HSBC,,Yes,4-6 times per week,"Restaurant (Includes Takeaways),Groceries,Household Products",,"Chilli ,i dragon, putien",300,< 3 days ago,,,,"Jaya , jaya jusco, tesco",300,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,"Gmc , samsung, best dengki",500,< 1 week ago,,,,,,,,,,,,,,,,,,
21-30 years old,Female,North,Life Sciences,,I am a Student,University Degree,Cash,,DBS/POSB,,No,Around 2-3 times a month,"Restaurant (Includes Takeaways),Groceries,Clothing",,None in particular. ,50,> a month,,,,"ntuc, giant, prime",100,< a month ago,,,,,,,,,,"cotton on, uniqlo, metro",20,< a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
> 50 years old,Male,North,Business/HR,,"$60,000 - $89,999",University Degree,"Cash,Credit Card",,DBS/POSB,,Yes,Around 2-3 times a month,"Fast Food / Food Court (Includes Takeaways),Groceries,Others (Please Specify)",Transport ,,,,Koufu,20,< 1 week ago,NTUC,300,I visited a groceries store today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPC,350,< 1 week ago
> 50 years old,Male,North-East,Others (Please Specify),Publishing,"$90,000 - $120,000",University Degree,Credit Card,,"OCBC,Others (Please Specify)",UOB,Yes,4-6 times per week,"Fast Food / Food Court (Includes Takeaways),Groceries,Household Products",,,,,McDonald’s ,50,< 3 days ago,"NTUC Fairprice, Sheng Siong",300,< 1 week ago,,,,,,,,,,,,,,,,,,,,,,"NTUC Fairprice, Sheng Siong, IKEA",100,< 2 weeks ago,,,,,,,,,,,,,,,,,,
> 50 years old,Female,North,Services,,"$90,000 - $120,000",Diploma,Credit Card,,"Citibank,DBS/POSB,OCBC,HSBC",,Yes,2-3 times per week,"Fast Food / Food Court (Includes Takeaways),Groceries,Clothing",,,,,"Koufu, McDonald and Mos Burger",150,< 3 days ago,"NTUC, Giant and Cold Storage",500,I visited a groceries store today,,,,,,,,,,"Pull & Bear, Zara and H&M",100,> a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Male,North,Business/HR,,I am a Student,Diploma,Debit Card,,DBS/POSB,,Yes,Around 2-3 times a month,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries",,"Swensen’s, Ichiban Boshi, Sakae Sushi",$200,< 3 days ago,"McDonald’s, Kopitiam, Maki-San",$150,< 3 days ago,"NTUC, Cold Storage, Giant",$600,I visited a groceries store today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Female,North-East,Medical,,I am a Student,A Levels,Credit Card,,"DBS/POSB,OCBC",,Yes,4-6 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Bubble Tea / Beverages",,"saizeriya, ajisen, sukiya",$100-200,< 3 days ago,"subway, macdonalds, mos burger ",$200-250,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gong cha, liho, chi cha san chen ",$30-50,< 1 week ago,,,,,,,,,,,,
21-30 years old,Male,East,Technology,,"$20,001 - $44,999",University Degree,Debit Card,,DBS/POSB,,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries",,Lawry's Prime Ribs. Open Farm Concept. Black Tap Singapore ,50,I visited a restaurant today,"MacDonald's, Subway, Guzman y Gomez",300,< 3 days ago,"Hao Mart, NTUC, Sheng Shiong",50,< a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Male,North-East,Business/HR,,I am a Student,Diploma,Credit Card,,"DBS/POSB,OCBC",,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Groceries,Others (Please Specify)",Online shopping,"Japanese restaurants, steamboat, mookata",$200,I visited a restaurant today,,,,"Cold storage, NTUC, Giant",100,< 1 week ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shopee, Taobao, Ezbuy",100,< 2 weeks ago
21-30 years old,Female,Central/South,Others (Please Specify),Mathematics,I am a Student,A Levels,"Credit Card,Debit Card",,"Citibank,DBS/POSB,OCBC",,Yes,Daily,"Restaurant (Includes Takeaways),Clothing,Health & Beauty Products",,dont have,150-200,< 3 days ago,,,,,,,,,,,,,,,,"zalora, cotton on, shein",$120,< 3 days ago,,,,"sephora, shopee, amazon",40-50,< 1 week ago,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Male,Central/South,Technology,,"$45,000 - $59,999",University Degree,Debit Card,,DBS/POSB,,Yes,Daily,"Restaurant (Includes Takeaways),Groceries,Furniture",,"Toastbox, some prata place, yakun",200,I visited a restaurant today,,,,"Ntuc, sheng siong, cold storage",100,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,"Ikea, iuga, hooga",100,< 1 week ago,,,,,,,,,,,,,,,
21-30 years old,Female,North-East,Business/HR,,"$20,001 - $44,999",University Degree,Credit Card,,Others (Please Specify),Standard chartered bank ,Yes,Daily,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Bubble Tea / Beverages",,"Sanpoutei, ding tai Feng , sukiya",100,< 3 days ago,"MacDonalds, KFC,Burger King ",40,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chichasanqian,playmade,Koi",25,< 3 days ago,,,,,,,,,,,,
21-30 years old,Female,North-East,Business/HR,,I am a Student,Diploma,"Cash,Credit Card,Debit Card",,"DBS/POSB,OCBC",,Yes,Around 2-3 times a month,"Fast Food / Food Court (Includes Takeaways),Groceries,Health & Beauty Products",,,,,Kopitiam and fast food joints,600,< 1 week ago,"Fairprice, giant and shengsiong ",200,< 1 week ago,,,,,,,,,,,,,,,,Watsons guardian and sephora,500,< 1 week ago,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Female,North-East,Technology,,I am a Student,A Levels,Debit Card,,DBS/POSB,,Yes,4-6 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries,Electronic Product,Bubble Tea / Beverages",,"hot tomato, toriq, macdonalds",300,< 1 week ago,"Macdonalds, texas chicken, KFC",200,I visited a fast food / food court today,"cold storage, fairprice",100,I visited a groceries store today,"challenger, harvey norman ",100,< 2 weeks ago,,,,,,,,,,,,,,,,,,,,,,,,,"koi, mr coconut, playmade",100,I visited a bubble tea/beverages store today,,,,,,,,,,,,
21-30 years old,Female,East,Medical,,"$20,001 - $44,999",University Degree,Credit Card,,DBS/POSB,,Yes,Daily,"Restaurant (Includes Takeaways),Clothing,Others (Please Specify)",Transport,"Bitp, mcdonald, genki",50,< 1 week ago,,,,,,,,,,,,,,,,Various,80,< 2 weeks ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grab, gojek, mrt",250,< 3 days ago
21-30 years old,Male,East,Others (Please Specify),Floral & Landscaping,"< $20,000",Diploma,Debit Card,,DBS/POSB,,Yes,Daily,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Bubble Tea / Beverages",,"Din Tai Fung, Beauty in the Pot, Saizeriya",500,< 3 days ago,"Tori Q, Mcdonalds, Kopitiam",300,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Koi, Kopitiam, 7-11",100,< 3 days ago,,,,,,,,,,,,
21-30 years old,Female,North,Engineering,,I am a Student,A Levels,"Cash,Debit Card,Others (Please Specify)",Paylah/Grabpay,"DBS/POSB,OCBC",,Yes,2-3 times per week,"Fast Food / Food Court (Includes Takeaways),Groceries,Bubble Tea / Beverages",,,,,"Mcdonald's,KFC,Subway",$200,I visited a fast food / food court today,"NTUC, Ang Mo, Sheng Shiong",$100,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jiu xian,KOI, Bober",$30,I visited a bubble tea/beverages store today,,,,,,,,,,,,
21-30 years old,Female,North-East,Technology,,I am a Student,A Levels,"Cash,Debit Card,NETS Card",,DBS/POSB,,Yes,Weekly,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries",,"Ajisen, Saizeriya, Nihon Mura Express",20,> a month,"Mcdonald, KFC, Burger King",20,< 1 week ago,"Ntuc, Giant, Wet Market",40,< 1 week ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Female,Central/South,Business/HR,,I am a Student,University Degree,Debit Card,,"Citibank,DBS/POSB",,Yes,Around 2-3 times a month,"Restaurant (Includes Takeaways),Clothing,Health & Beauty Products",,"Genki Sushi, Tampopo, Nam Nam ",$15,< 1 week ago,,,,,,,,,,,,,,,,"Love Bonito, The Closet Lover, Young Hungry Free",$40,< 2 weeks ago,,,,Laneige ,$40,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Male,North,Technology,,"< $20,000",Diploma,Credit Card,,DBS/POSB,,Yes,2-3 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Groceries",,"Beauty in a pot, din tai fung, mac",100,< 3 days ago,"Mac, kfc, burgerking",50,I visited a fast food / food court today,"Giant, ntuc, shengsiong",50,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Male,North,Business/HR,,I am a Student,Diploma,"Cash,Debit Card",,DBS/POSB,,Yes,Weekly,"Restaurant (Includes Takeaways),Groceries,Bubble Tea / Beverages",,-,$150,< 3 days ago,,,,-,$70,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,$30,< 2 weeks ago,,,,,,,,,,,,
21-30 years old,Female,East,Others (Please Specify),Wedding,"$20,001 - $44,999",O Levels,"Cash,Debit Card,NETS Card",,"DBS/POSB,OCBC,Others (Please Specify)",Standard chartered,Yes,Around 2-3 times a month,"Clothing,Health & Beauty Products,Bubble Tea / Beverages",,,,,,,,,,,,,,,,,,,,Love bonito,$100,> a month,,,,Online purchase,$200-400,< 3 days ago,,,,,,,,,,"Alley, kungfu, koi",$50,< 3 days ago,,,,,,,,,,,,
21-30 years old,Male,East,Services,,"$20,001 - $44,999",O Levels,"Cash,Debit Card,NETS Card",,Others (Please Specify),Uob,Yes,Daily,"Sports / Outdoor Equipment,Clothing,Others (Please Specify)",Petrol,,,,,,,,,,,,,,,,"Adidas, Nike, underarmour",$100,> a month,Uniqlo topman zara,$100,> a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caltex shell spc,"$1,200",I visited the store today
> 50 years old,Female,Central/South,Technology,,"> $120,000",University Degree,Credit Card,,Others (Please Specify),Uob,Yes,Daily,"Restaurant (Includes Takeaways),Health & Beauty Products,Household Products",,"Cedele, mos burger, Korean ",800,< a month ago,,,,,,,,,,,,,,,,,,,,,,"Online, guardian, watson",100,< a month ago,,,,"CK, NTUC, Cold storage",100,< 1 week ago,,,,,,,,,,,,,,,,,,
21-30 years old,Female,West,Technology,,I am a Student,Diploma,"Cash,Debit Card",,"DBS/POSB,OCBC,Others (Please Specify)",Standard Chartered,Yes,4-6 times per week,"Restaurant (Includes Takeaways),Fast Food / Food Court (Includes Takeaways),Clothing",,"Din Tai Fung, Soup Restaurant, Ajisen Ramen",150,< 1 week ago,"Mcdonald, KFC, Koufu",50,< 3 days ago,,,,,,,,,,,,,"The Editors Market, Runway Bandits, Uniqlo",50,< 3 days ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-30 years old,Female,West,Finance,,"$20,001 - $44,999",University Degree,"Cash,Credit Card",,"Citibank,DBS/POSB,OCBC",,Yes,Weekly,"Fast Food / Food Court (Includes Takeaways),Clothing,Bubble Tea / Beverages",,,,,Macs,$100,< 1 week ago,,,,,,,,,,,,,Online,$100,< 1 week ago,,,,,,,,,,,,,,,,Koi,$50,< 1 week ago,,,,,,,,,,,,
21-30 years old,Female,North-East,Technology,,I am a Student,A Levels,"Cash,Debit Card",,"DBS/POSB,OCBC",,Yes,4-6 times per week,"Fast Food / Food Court (Includes Takeaways),Sports / Outdoor Equipment,Bubble Tea / Beverages",,,,,"MacDonalds, Food Republic, Koufu",100,< 3 days ago,,,,,,,,,,"Decathlon, SportsFactory, Adidas",30,< 1 week ago,,,,,,,,,,,,,,,,,,,"Liho, Playmade, Koi",50,< 3 days ago,,,,,,,,,,,,
21-30 years old,Female,North,Services,,"$20,001 - $44,999",University Degree,Debit Card,,"DBS/POSB,OCBC,Others (Please Specify)",Standard chartered,Yes,Daily,"Restaurant (Includes Takeaways),Clothing,Health & Beauty Products",,"Song Fa, Itacho, Genki Sushi",$300,< 3 days ago,,,,,,,,,,,,,,,,"Younghungryfree, fashmob, Love bonito",$400,I visited a clothing store today,,,,"Sephora, guardian, watsons",$300,< a month ago,,,,,,,,,,,,,,,,,,,,,,,,
